Timestamp,Raw Reading
2017-08-21 14:19:12,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:14,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:15,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:17,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:19,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:21,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:23,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:24,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:26,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:28,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:30,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:31,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:33,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:35,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:19:37,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:38,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:40,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:42,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:44,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:19:46,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:19:47,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:49,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:51,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:53,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:54,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:56,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:19:58,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:00,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:02,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:03,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:05,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:07,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:09,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:10,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:12,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:20:14,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:16,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:18,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:19,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:21,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:23,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:25,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:26,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:28,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:30,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:32,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:20:34,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:35,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:20:37,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:39,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:41,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:20:42,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:44,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:46,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:48,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:50,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:51,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:53,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:55,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:57,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:20:58,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:21:00,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:21:02,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:21:04,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:21:06,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:21:07,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:21:09,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:21:11,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:21:13,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:21:14,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:21:16,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:21:18,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:21:20,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:21:22,36.88 Degrees C: 98.37 Degrees F:
2017-08-21 14:21:23,36.88 Degrees C: 98.37 Degrees F:
2017-08-21 14:21:25,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:21:27,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:21:29,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:21:30,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:21:32,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:21:34,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:21:36,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:21:38,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:21:39,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:21:41,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:21:43,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:21:45,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:21:46,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:21:48,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:21:50,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:21:52,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:21:54,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:21:55,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:21:57,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:21:59,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:01,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:02,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:04,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:06,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:08,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:10,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:11,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:22:13,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:22:15,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:22:17,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:22:18,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:22:20,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:22:22,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:22:24,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:26,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:27,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:29,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:31,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:33,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:34,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:36,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:38,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:40,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:42,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:43,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:45,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:47,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:22:49,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:50,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:22:52,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:22:54,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:22:56,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:22:58,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:22:59,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:23:01,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:23:03,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:23:05,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:06,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:08,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:10,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:12,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:14,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:15,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:17,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:23:19,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:23:21,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:23:22,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:23:24,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:23:26,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:23:28,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:23:30,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:23:31,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:23:33,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:23:35,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:23:37,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:23:38,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:23:40,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:23:42,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:23:44,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:23:46,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:23:47,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:23:49,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:23:51,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:23:53,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:23:54,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:23:56,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:23:58,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:00,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:02,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:03,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:05,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:24:07,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:09,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:24:10,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:24:12,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:14,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:16,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:18,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:24:19,37.63 Degrees C: 99.72 Degrees F:
2017-08-21 14:24:21,37.63 Degrees C: 99.72 Degrees F:
2017-08-21 14:24:23,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:25,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:26,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:28,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:30,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:32,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:34,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:35,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:24:37,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:24:39,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:24:41,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:24:42,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:24:44,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:24:46,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:24:48,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:24:50,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:24:51,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:24:53,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:24:55,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:24:57,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:24:59,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:00,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:02,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:04,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:25:06,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:07,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:09,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:11,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:13,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:15,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:16,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:25:18,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:25:20,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:25:22,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:25:23,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:25,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:27,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:29,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:31,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:32,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:34,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:36,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:38,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:39,38.13 Degrees C: 100.62 Degrees F:
2017-08-21 14:25:41,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:43,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:45,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:47,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:48,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:25:50,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:52,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:54,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:25:55,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:25:57,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:25:59,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:26:01,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:26:02,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:04,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:26:06,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:26:08,37.63 Degrees C: 99.72 Degrees F:
2017-08-21 14:26:10,37.63 Degrees C: 99.72 Degrees F:
2017-08-21 14:26:11,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:26:13,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:26:15,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:26:17,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:26:18,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:26:20,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:26:22,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:26:24,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:26:26,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:26:27,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:26:29,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:26:31,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:26:33,37.56 Degrees C: 99.61 Degrees F:
2017-08-21 14:26:34,37.63 Degrees C: 99.72 Degrees F:
2017-08-21 14:26:36,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:26:38,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:26:40,37.69 Degrees C: 99.84 Degrees F:
2017-08-21 14:26:42,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:43,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:45,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:47,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:49,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:50,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:52,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:54,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:56,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:26:58,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:26:59,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:27:01,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:27:03,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:27:05,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:27:06,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:27:08,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:27:10,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:27:12,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:27:14,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:27:15,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:27:17,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:27:19,38.13 Degrees C: 100.62 Degrees F:
2017-08-21 14:27:21,38.13 Degrees C: 100.62 Degrees F:
2017-08-21 14:27:22,38.19 Degrees C: 100.74 Degrees F:
2017-08-21 14:27:24,38.19 Degrees C: 100.74 Degrees F:
2017-08-21 14:27:26,38.25 Degrees C: 100.85 Degrees F:
2017-08-21 14:27:28,38.31 Degrees C: 100.96 Degrees F:
2017-08-21 14:27:30,38.31 Degrees C: 100.96 Degrees F:
2017-08-21 14:27:31,38.38 Degrees C: 101.07 Degrees F:
2017-08-21 14:27:33,38.38 Degrees C: 101.07 Degrees F:
2017-08-21 14:27:35,38.44 Degrees C: 101.19 Degrees F:
2017-08-21 14:27:37,38.44 Degrees C: 101.19 Degrees F:
2017-08-21 14:27:38,38.50 Degrees C: 101.30 Degrees F:
2017-08-21 14:27:40,38.50 Degrees C: 101.30 Degrees F:
2017-08-21 14:27:42,38.50 Degrees C: 101.30 Degrees F:
2017-08-21 14:27:44,38.50 Degrees C: 101.30 Degrees F:
2017-08-21 14:27:46,38.56 Degrees C: 101.41 Degrees F:
2017-08-21 14:27:47,38.56 Degrees C: 101.41 Degrees F:
2017-08-21 14:27:49,38.56 Degrees C: 101.41 Degrees F:
2017-08-21 14:27:51,38.56 Degrees C: 101.41 Degrees F:
2017-08-21 14:27:53,38.63 Degrees C: 101.52 Degrees F:
2017-08-21 14:27:54,38.63 Degrees C: 101.52 Degrees F:
2017-08-21 14:27:56,38.63 Degrees C: 101.52 Degrees F:
2017-08-21 14:27:58,38.69 Degrees C: 101.64 Degrees F:
2017-08-21 14:28:00,38.75 Degrees C: 101.75 Degrees F:
2017-08-21 14:28:02,38.75 Degrees C: 101.75 Degrees F:
2017-08-21 14:28:03,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:28:05,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:28:07,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:28:09,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:10,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:12,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:14,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:16,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:18,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:19,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:28:21,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:28:23,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:25,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:28:26,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:28:28,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:30,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:32,38.88 Degrees C: 101.97 Degrees F:
2017-08-21 14:28:34,38.94 Degrees C: 102.09 Degrees F:
2017-08-21 14:28:35,39.00 Degrees C: 102.20 Degrees F:
2017-08-21 14:28:37,39.00 Degrees C: 102.20 Degrees F:
2017-08-21 14:28:39,39.06 Degrees C: 102.31 Degrees F:
2017-08-21 14:28:41,39.06 Degrees C: 102.31 Degrees F:
2017-08-21 14:28:42,39.13 Degrees C: 102.42 Degrees F:
2017-08-21 14:28:44,39.13 Degrees C: 102.42 Degrees F:
2017-08-21 14:28:46,39.19 Degrees C: 102.54 Degrees F:
2017-08-21 14:28:48,39.19 Degrees C: 102.54 Degrees F:
2017-08-21 14:28:50,39.13 Degrees C: 102.42 Degrees F:
2017-08-21 14:28:51,39.13 Degrees C: 102.42 Degrees F:
2017-08-21 14:28:53,39.13 Degrees C: 102.42 Degrees F:
2017-08-21 14:28:55,39.06 Degrees C: 102.31 Degrees F:
2017-08-21 14:28:57,39.00 Degrees C: 102.20 Degrees F:
2017-08-21 14:28:58,38.94 Degrees C: 102.09 Degrees F:
2017-08-21 14:29:00,38.81 Degrees C: 101.86 Degrees F:
2017-08-21 14:29:02,38.75 Degrees C: 101.75 Degrees F:
2017-08-21 14:29:04,38.69 Degrees C: 101.64 Degrees F:
2017-08-21 14:29:06,38.63 Degrees C: 101.52 Degrees F:
2017-08-21 14:29:07,38.63 Degrees C: 101.52 Degrees F:
2017-08-21 14:29:09,38.56 Degrees C: 101.41 Degrees F:
2017-08-21 14:29:11,38.50 Degrees C: 101.30 Degrees F:
2017-08-21 14:29:13,38.50 Degrees C: 101.30 Degrees F:
2017-08-21 14:29:14,38.44 Degrees C: 101.19 Degrees F:
2017-08-21 14:29:16,38.38 Degrees C: 101.07 Degrees F:
2017-08-21 14:29:18,38.38 Degrees C: 101.07 Degrees F:
2017-08-21 14:29:20,38.38 Degrees C: 101.07 Degrees F:
2017-08-21 14:29:22,38.31 Degrees C: 100.96 Degrees F:
2017-08-21 14:29:23,38.31 Degrees C: 100.96 Degrees F:
2017-08-21 14:29:25,38.31 Degrees C: 100.96 Degrees F:
2017-08-21 14:29:27,38.25 Degrees C: 100.85 Degrees F:
2017-08-21 14:29:29,38.19 Degrees C: 100.74 Degrees F:
2017-08-21 14:29:30,38.19 Degrees C: 100.74 Degrees F:
2017-08-21 14:29:32,38.13 Degrees C: 100.62 Degrees F:
2017-08-21 14:29:34,38.06 Degrees C: 100.51 Degrees F:
2017-08-21 14:29:36,38.00 Degrees C: 100.40 Degrees F:
2017-08-21 14:29:38,37.94 Degrees C: 100.29 Degrees F:
2017-08-21 14:29:39,37.88 Degrees C: 100.17 Degrees F:
2017-08-21 14:29:41,37.81 Degrees C: 100.06 Degrees F:
2017-08-21 14:29:43,37.75 Degrees C: 99.95 Degrees F:
2017-08-21 14:29:45,37.63 Degrees C: 99.72 Degrees F:
2017-08-21 14:29:46,37.63 Degrees C: 99.72 Degrees F:
2017-08-21 14:29:48,37.50 Degrees C: 99.50 Degrees F:
2017-08-21 14:29:50,37.44 Degrees C: 99.39 Degrees F:
2017-08-21 14:29:52,37.38 Degrees C: 99.27 Degrees F:
2017-08-21 14:29:54,37.31 Degrees C: 99.16 Degrees F:
2017-08-21 14:29:55,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:29:57,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:29:59,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:01,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:02,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:04,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:06,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:08,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:30:10,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:30:11,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:30:13,37.25 Degrees C: 99.05 Degrees F:
2017-08-21 14:30:15,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:17,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:18,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:20,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:22,37.19 Degrees C: 98.94 Degrees F:
2017-08-21 14:30:24,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:30:26,37.13 Degrees C: 98.82 Degrees F:
2017-08-21 14:30:27,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:30:29,37.06 Degrees C: 98.71 Degrees F:
2017-08-21 14:30:31,37.00 Degrees C: 98.60 Degrees F:
2017-08-21 14:30:33,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:30:34,36.94 Degrees C: 98.49 Degrees F:
2017-08-21 14:30:36,36.88 Degrees C: 98.37 Degrees F:
2017-08-21 14:30:38,36.88 Degrees C: 98.37 Degrees F:
2017-08-21 14:30:40,36.81 Degrees C: 98.26 Degrees F:
2017-08-21 14:30:42,36.81 Degrees C: 98.26 Degrees F:
2017-08-21 14:30:43,36.81 Degrees C: 98.26 Degrees F:
2017-08-21 14:30:45,36.75 Degrees C: 98.15 Degrees F:
2017-08-21 14:30:47,36.75 Degrees C: 98.15 Degrees F:
2017-08-21 14:30:49,36.69 Degrees C: 98.04 Degrees F:
2017-08-21 14:30:50,36.69 Degrees C: 98.04 Degrees F:
2017-08-21 14:30:52,36.63 Degrees C: 97.92 Degrees F:
2017-08-21 14:30:54,36.63 Degrees C: 97.92 Degrees F:
2017-08-21 14:30:56,36.56 Degrees C: 97.81 Degrees F:
2017-08-21 14:30:58,36.50 Degrees C: 97.70 Degrees F:
2017-08-21 14:30:59,36.50 Degrees C: 97.70 Degrees F:
